,ORIGIN,ORIGIN_CITY_NAME,DEST,DEST_CITY_NAME,AIR_TIME_MEAN
4343,CID,"Cedar Rapids/Iowa City, IA",OKC,"Oklahoma City, OK",136.0
4344,CID,"Cedar Rapids/Iowa City, IA",OMA,"Omaha, NE",44.0
4345,CID,"Cedar Rapids/Iowa City, IA",ORD,"Chicago, IL",1365.93
4346,CID,"Cedar Rapids/Iowa City, IA",PHX,"Phoenix, AZ",313.2
4347,CID,"Cedar Rapids/Iowa City, IA",PIA,"Peoria, IL",38.0
4348,CID,"Cedar Rapids/Iowa City, IA",PIE,"St, Petersburg, FL",1213.8
4349,CID,"Cedar Rapids/Iowa City, IA",PIT,"Pittsburgh, PA",76.0
4350,CID,"Cedar Rapids/Iowa City, IA",PUB,"Pueblo, CO",187.0
4351,CID,"Cedar Rapids/Iowa City, IA",RIC,"Richmond, VA",112.0
4352,CID,"Cedar Rapids/Iowa City, IA",RST,"Rochester, MN",75.0
4353,CID,"Cedar Rapids/Iowa City, IA",SCE,"State College, PA",95.25
4354,CID,"Cedar Rapids/Iowa City, IA",SDF,"Louisville, KY",845.1
4355,CID,"Cedar Rapids/Iowa City, IA",SFB,"Sanford, FL",1146.25
4356,CID,"Cedar Rapids/Iowa City, IA",SGF,"Springfield, MO",50.0
4357,CID,"Cedar Rapids/Iowa City, IA",SHV,"Shreveport, LA",88.0
4358,CID,"Cedar Rapids/Iowa City, IA",SJT,"San Angelo, TX",122.0
4359,CID,"Cedar Rapids/Iowa City, IA",SLC,"Salt Lake City, UT",156.0
4360,CID,"Cedar Rapids/Iowa City, IA",SPS,"Wichita Falls, TX",125.0
4361,CID,"Cedar Rapids/Iowa City, IA",TUL,"Tulsa, OK",65.0
4362,CID,"Cedar Rapids/Iowa City, IA",TYS,"Knoxville, TN",75.0
4363,CID,"Cedar Rapids/Iowa City, IA",XNA,"Fayetteville, AR",78.0
4364,CID,"Cedar Rapids/Iowa City, IA",YIP,"Detroit, MI",55.25
4365,CIK,"Chalkyitsik, AK",ARC,"Arctic Village, AK",39.0
4366,CIK,"Chalkyitsik, AK",CEM,"Central, AK",24.0
4367,CIK,"Chalkyitsik, AK",ENN,"Nenana, AK",55.0
4368,CIK,"Chalkyitsik, AK",FAI,"Fairbanks, AK",81.41
4369,CIK,"Chalkyitsik, AK",FYU,"Fort Yukon, AK",148.37
4370,CIK,"Chalkyitsik, AK",IRC,"Circle, AK",35.0
4371,CIK,"Chalkyitsik, AK",KBC,"Birch Creek, AK",26.0
4372,CIK,"Chalkyitsik, AK",VEE,"Venetie, AK",32.8
4373,CIK,"Chalkyitsik, AK",WBQ,"Beaver, AK",41.0
4374,CIL,"Council, AK",CIL,"Council, AK",1002.0
4375,CIL,"Council, AK",ELI,"Elim, AK",14.0
4376,CIL,"Council, AK",GLV,"Golovin, AK",13.0
4377,CIL,"Council, AK",OME,"Nome, AK",60.33
4378,CIL,"Council, AK",WMO,"White Mountain, AK",8.0
4379,CIU,"Sault Ste, Marie, MI",APN,"Alpena, MI",93.0
4380,CIU,"Sault Ste, Marie, MI",ATW,"Appleton, WI",47.0
4381,CIU,"Sault Ste, Marie, MI",CLE,"Cleveland, OH",63.0
4382,CIU,"Sault Ste, Marie, MI",DTW,"Detroit, MI",1968.22
4383,CIU,"Sault Ste, Marie, MI",FNT,"Flint, MI",93.5
4384,CIU,"Sault Ste, Marie, MI",GRR,"Grand Rapids, MI",1652.83
4385,CIU,"Sault Ste, Marie, MI",MBS,"Saginaw/Bay City/Midland, MI",56.0
4386,CIU,"Sault Ste, Marie, MI",PLN,"Pellston, MI",23.57
4387,CIU,"Sault Ste, Marie, MI",TVC,"Traverse City, MI",45.67
4388,CIV,"Chomley, AK",KTN,"Ketchikan, AK",26.0
4389,CIV,"Chomley, AK",WFB,"Ketchikan, AK",35.5
4390,CJR,"Culpeper, VA",SUA,"Stuart, FL",138.0
4391,CKB,"Clarksburg/Fairmont, WV",ACT,"Waco, TX",150.0
4392,CKB,"Clarksburg/Fairmont, WV",ATL,"Atlanta, GA",191.71
4393,CKB,"Clarksburg/Fairmont, WV",AUS,"Austin, TX",170.0
4394,CKB,"Clarksburg/Fairmont, WV",BDL,"Hartford, CT",105.33
4395,CKB,"Clarksburg/Fairmont, WV",BNA,"Nashville, TN",92.0
4396,CKB,"Clarksburg/Fairmont, WV",BTR,"Baton Rouge, LA",123.0
4397,CKB,"Clarksburg/Fairmont, WV",CAE,"Columbia, SC",58.0
4398,CKB,"Clarksburg/Fairmont, WV",CHO,"Charlottesville, VA",37.0
4399,CKB,"Clarksburg/Fairmont, WV",CRW,"Charleston/Dunbar, WV",22.0
4400,CKB,"Clarksburg/Fairmont, WV",CVG,"Cincinnati, OH",91.67
4401,CKB,"Clarksburg/Fairmont, WV",DAY,"Dayton, OH",39.0
4402,CKB,"Clarksburg/Fairmont, WV",DCA,"Washington, DC",39.0
4403,CKB,"Clarksburg/Fairmont, WV",DTW,"Detroit, MI",80.71
4404,CKB,"Clarksburg/Fairmont, WV",EWR,"Newark, NJ",74.4
4405,CKB,"Clarksburg/Fairmont, WV",FAY,"Fayetteville, NC",43.0
4406,CKB,"Clarksburg/Fairmont, WV",FRG,"East Farmingdale, NY",45.0
4407,CKB,"Clarksburg/Fairmont, WV",GLH,"Greenville, MS",104.0
4408,CKB,"Clarksburg/Fairmont, WV",GTR,"Columbus, MS",86.0
4409,CKB,"Clarksburg/Fairmont, WV",IAD,"Washington, DC",1171.0
4410,CKB,"Clarksburg/Fairmont, WV",ICT,"Wichita, KS",143.0
4411,CKB,"Clarksburg/Fairmont, WV",LAF,"Lafayette, IN",65.0
4412,CKB,"Clarksburg/Fairmont, WV",LEX,"Lexington, KY",44.0
4413,CKB,"Clarksburg/Fairmont, WV",LGA,"New York, NY",59.0
4414,CKB,"Clarksburg/Fairmont, WV",LWB,"Lewisburg, WV",20.0
4415,CKB,"Clarksburg/Fairmont, WV",MDW,"Chicago, IL",100.0
4416,CKB,"Clarksburg/Fairmont, WV",MGW,"Morgantown, WV",577.83
4417,CKB,"Clarksburg/Fairmont, WV",MIA,"Miami, FL",120.0
4418,CKB,"Clarksburg/Fairmont, WV",MKE,"Milwaukee, WI",105.0
4419,CKB,"Clarksburg/Fairmont, WV",MSN,"Madison, WI",100.0
4420,CKB,"Clarksburg/Fairmont, WV",OKC,"Oklahoma City, OK",283.0
4421,CKB,"Clarksburg/Fairmont, WV",ORD,"Chicago, IL",89.33
4422,CKB,"Clarksburg/Fairmont, WV",PHL,"Philadelphia, PA",58.0
4423,CKB,"Clarksburg/Fairmont, WV",PIB,"Hattiesburg/Laurel, MS",96.0
4424,CKB,"Clarksburg/Fairmont, WV",SBN,"South Bend, IN",104.0
4425,CKB,"Clarksburg/Fairmont, WV",SDF,"Louisville, KY",75.0
4426,CKB,"Clarksburg/Fairmont, WV",SFB,"Sanford, FL",430.0
4427,CKB,"Clarksburg/Fairmont, WV",SYR,"Syracuse, NY",51.5
4428,CKB,"Clarksburg/Fairmont, WV",TPA,"Tampa, FL",125.0
4429,CKD,"Crooked Creek, AK",ANC,"Anchorage, AK",234.0
4430,CKD,"Crooked Creek, AK",ANI,"Aniak, AK",145.2
4431,CKD,"Crooked Creek, AK",BET,"Bethel, AK",156.29
4432,CKD,"Crooked Creek, AK",CHU,"Chuathbaluk, AK",79.5
4433,CKD,"Crooked Creek, AK",FAI,"Fairbanks, AK",124.0
4434,CKD,"Crooked Creek, AK",FLT,"Flat, AK",20.0
4435,CKD,"Crooked Creek, AK",FVQ,"Donlin Creek Mine, AK",24.0
4436,CKD,"Crooked Creek, AK",HCR,"Holy Cross, AK",26.0
4437,CKD,"Crooked Creek, AK",KKI,"Akiachak, AK",57.0
4438,CKD,"Crooked Creek, AK",KLG,"Kalskag, AK",37.86
4439,CKD,"Crooked Creek, AK",KSM,"St, Mary's, AK",62.0
4440,CKD,"Crooked Creek, AK",LVD,"Lime Village, AK",42.0
4441,CKD,"Crooked Creek, AK",MCG,"McGrath, AK",53.11
4442,CKD,"Crooked Creek, AK",RDV,"Red Devil, AK",51.7
4443,CKD,"Crooked Creek, AK",SLQ,"Sleetmute, AK",41.18
4444,CKD,"Crooked Creek, AK",SRV,"Stony River, AK",36.07
4445,CKU,"Cordova, AK",FAI,"Fairbanks, AK",161.0
4446,CKV,"Clarksville, TN",MBS,"Saginaw/Bay City/Midland, MI",78.0
4447,CKV,"Clarksville, TN",YIP,"Detroit, MI",73.0
4448,CKX,"Chicken, AK",EAA,"Eagle, AK",24.0
4449,CKX,"Chicken, AK",FAI,"Fairbanks, AK",102.0
4450,CKX,"Chicken, AK",TKJ,"Tok, AK",402.08
4451,CLD,"Carlsbad, CA",BUR,"Burbank, CA",28.5
4452,CLD,"Carlsbad, CA",DVN,"Davenport, IA",162.0
4453,CLD,"Carlsbad, CA",LAX,"Los Angeles, CA",4161.08
4454,CLD,"Carlsbad, CA",ONT,"Ontario, CA",49.5
4455,CLD,"Carlsbad, CA",PHX,"Phoenix, AZ",48.0
4456,CLD,"Carlsbad, CA",SCF,"Phoenix, AZ",24.0
4457,CLD,"Carlsbad, CA",SJC,"San Jose, CA",62.5
4458,CLD,"Carlsbad, CA",SNA,"Santa Ana, CA",53.0
4459,CLD,"Carlsbad, CA",TEB,"Teterboro, NJ",252.0
4460,CLE,"Cleveland, OH",ABE,"Allentown/Bethlehem/Easton, PA",109.1
4461,CLE,"Cleveland, OH",ABQ,"Albuquerque, NM",185.0
4462,CLE,"Cleveland, OH",ACY,"Atlantic City, NJ",232.6
4463,CLE,"Cleveland, OH",ADW,"Camp Springs, MD",53.0
4464,CLE,"Cleveland, OH",AGS,"Augusta, GA",134.0
4465,CLE,"Cleveland, OH",ALB,"Albany, NY",2637.08
4466,CLE,"Cleveland, OH",AMA,"Amarillo, TX",150.0
4467,CLE,"Cleveland, OH",ATL,"Atlanta, GA",2698.75
4468,CLE,"Cleveland, OH",ATW,"Appleton, WI",82.0
4469,CLE,"Cleveland, OH",AUS,"Austin, TX",210.0
4470,CLE,"Cleveland, OH",AVL,"Asheville, NC",88.5
4471,CLE,"Cleveland, OH",AVP,"Scranton/Wilkes-Barre, PA",66.33
4472,CLE,"Cleveland, OH",BDL,"Hartford, CT",3291.08
4473,CLE,"Cleveland, OH",BED,"Bedford, MA",74.0
4474,CLE,"Cleveland, OH",BFD,"Bradford, PA",755.83
4475,CLE,"Cleveland, OH",BFF,"Scottsbluff, NE",206.0
4476,CLE,"Cleveland, OH",BFI,"Seattle, WA",282.0
4477,CLE,"Cleveland, OH",BHM,"Birmingham, AL",111.0
4478,CLE,"Cleveland, OH",BMG,"Bloomington, IN",88.5
4479,CLE,"Cleveland, OH",BNA,"Nashville, TN",1694.47
4480,CLE,"Cleveland, OH",BOS,"Boston, MA",1858.0
4481,CLE,"Cleveland, OH",BRO,"Brownsville, TX",239.0
4482,CLE,"Cleveland, OH",BTV,"Burlington, VT",1926.92
4483,CLE,"Cleveland, OH",BUF,"Buffalo, NY",1119.13
4484,CLE,"Cleveland, OH",BUR,"Burbank, CA",280.0
4485,CLE,"Cleveland, OH",BWI,"Baltimore, MD",2392.41
4486,CLE,"Cleveland, OH",CAE,"Columbia, SC",121.5
4487,CLE,"Cleveland, OH",CAK,"Akron, OH",15.75
4488,CLE,"Cleveland, OH",CHA,"Chattanooga, TN",189.0
4489,CLE,"Cleveland, OH",CHS,"Charleston, SC",111.0
4490,CLE,"Cleveland, OH",CID,"Cedar Rapids/Iowa City, IA",80.0
4491,CLE,"Cleveland, OH",CKB,"Clarksburg/Fairmont, WV",56.0
4492,CLE,"Cleveland, OH",CLE,"Cleveland, OH",43.8
4493,CLE,"Cleveland, OH",CLT,"Charlotte, NC",1855.41
4494,CLE,"Cleveland, OH",CLU,"Columbus, IN",45.0
4495,CLE,"Cleveland, OH",CMH,"Columbus, OH",699.12
4496,CLE,"Cleveland, OH",CRW,"Charleston/Dunbar, WV",38.5
4497,CLE,"Cleveland, OH",CVG,"Cincinnati, OH",909.53
4498,CLE,"Cleveland, OH",DAL,"Dallas, TX",148.0
4499,CLE,"Cleveland, OH",DAY,"Dayton, OH",1287.35
4500,CLE,"Cleveland, OH",DCA,"Washington, DC",1817.31
4501,CLE,"Cleveland, OH",DEN,"Denver, CO",3032.97
4502,CLE,"Cleveland, OH",DFW,"Dallas/Fort Worth, TX",8414.53
4503,CLE,"Cleveland, OH",DSM,"Des Moines, IA",166.5
4504,CLE,"Cleveland, OH",DTW,"Detroit, MI",440.98
4505,CLE,"Cleveland, OH",DUJ,"DuBois, PA",1982.58
4506,CLE,"Cleveland, OH",EAU,"Eau Claire, WI",102.0
4507,CLE,"Cleveland, OH",ELM,"Elmira/Corning, NY",80.0
4508,CLE,"Cleveland, OH",ELP,"El Paso, TX",426.0
4509,CLE,"Cleveland, OH",ERI,"Erie, PA",1485.9
4510,CLE,"Cleveland, OH",EWR,"Newark, NJ",1793.48
4511,CLE,"Cleveland, OH",FKL,"Franklin/Oil City, PA",1266.83
4512,CLE,"Cleveland, OH",FLL,"Fort Lauderdale, FL",2250.44
4513,CLE,"Cleveland, OH",FNT,"Flint, MI",2902.6
4514,CLE,"Cleveland, OH",FOE,"Topeka, KS",116.5
4515,CLE,"Cleveland, OH",FWA,"Fort Wayne, IN",30.5
4516,CLE,"Cleveland, OH",GPT,"Gulfport/Biloxi, MS",123.86
4517,CLE,"Cleveland, OH",GRB,"Green Bay, WI",2579.21
4518,CLE,"Cleveland, OH",GRR,"Grand Rapids, MI",1565.79
4519,CLE,"Cleveland, OH",GSO,"Greensboro/High Point, NC",82.33
4520,CLE,"Cleveland, OH",GSP,"Greer, SC",1391.18
4521,CLE,"Cleveland, OH",GYY,"Gary, IN",48.0
4522,CLE,"Cleveland, OH",HOU,"Houston, TX",188.0
4523,CLE,"Cleveland, OH",HUF,"Terre Haute, IN",55.0
4524,CLE,"Cleveland, OH",IAD,"Washington, DC",2190.06
4525,CLE,"Cleveland, OH",IAH,"Houston, TX",5335.38
4526,CLE,"Cleveland, OH",ICT,"Wichita, KS",120.75
4527,CLE,"Cleveland, OH",IFP,"Bullhead City, AZ",234.0
4528,CLE,"Cleveland, OH",IND,"Indianapolis, IN",1288.97
4529,CLE,"Cleveland, OH",ITH,"Ithaca/Cortland, NY",45.5
4530,CLE,"Cleveland, OH",JAX,"Jacksonville, FL",976.63
4531,CLE,"Cleveland, OH",JFK,"New York, NY",2875.07
4532,CLE,"Cleveland, OH",JHW,"Jamestown, NY",1945.08
4533,CLE,"Cleveland, OH",LAF,"Lafayette, IN",57.0
4534,CLE,"Cleveland, OH",LAS,"Las Vegas, NV",6052.18
4535,CLE,"Cleveland, OH",LAX,"Los Angeles, CA",6858.58
4536,CLE,"Cleveland, OH",LCK,"Columbus, OH",238.83
4537,CLE,"Cleveland, OH",LEX,"Lexington, KY",43.0
4538,CLE,"Cleveland, OH",LFT,"Lafayette, LA",198.0
4539,CLE,"Cleveland, OH",LGA,"New York, NY",2503.71
4540,CLE,"Cleveland, OH",LIT,"Little Rock, AR",145.25
4541,CLE,"Cleveland, OH",LNK,"Lincoln, NE",185.0
4542,CLE,"Cleveland, OH",LPR,"Lorain/Elyria, OH",14.0
4543,CLE,"Cleveland, OH",LRD,"Laredo, TX",299.0
4544,CLE,"Cleveland, OH",LWB,"Lewisburg, WV",485.17
4545,CLE,"Cleveland, OH",LYH,"Lynchburg, VA",48.0
4546,CLE,"Cleveland, OH",MCI,"Kansas City, MO",7611.5
4547,CLE,"Cleveland, OH",MCO,"Orlando, FL",1831.48
4548,CLE,"Cleveland, OH",MDT,"Harrisburg, PA",2740.17
4549,CLE,"Cleveland, OH",MDW,"Chicago, IL",3148.48
4550,CLE,"Cleveland, OH",MEM,"Memphis, TN",2147.38
4551,CLE,"Cleveland, OH",MHK,"Manhattan/Ft, Riley, KS",119.0
4552,CLE,"Cleveland, OH",MHT,"Manchester, NH",3535.26
4553,CLE,"Cleveland, OH",MIA,"Miami, FL",4996.52
4554,CLE,"Cleveland, OH",MKC,"Kansas City, MO",125.75
4555,CLE,"Cleveland, OH",MKE,"Milwaukee, WI",2273.44
4556,CLE,"Cleveland, OH",MQY,"Smyrna, TN",64.0
4557,CLE,"Cleveland, OH",MSN,"Madison, WI",2072.18
4558,CLE,"Cleveland, OH",MSP,"Minneapolis, MN",3992.58
4559,CLE,"Cleveland, OH",MSY,"New Orleans, LA",1611.5
4560,CLE,"Cleveland, OH",OAK,"Oakland, CA",274.5
4561,CLE,"Cleveland, OH",OKC,"Oklahoma City, OK",185.0
4562,CLE,"Cleveland, OH",OMA,"Omaha, NE",118.0
4563,CLE,"Cleveland, OH",ORD,"Chicago, IL",2408.01
4564,CLE,"Cleveland, OH",ORF,"Norfolk, VA",2297.4
4565,CLE,"Cleveland, OH",PBI,"West Palm Beach/Palm Beach, FL",2143.0
4566,CLE,"Cleveland, OH",PDX,"Portland, OR",278.0
4567,CLE,"Cleveland, OH",PHL,"Philadelphia, PA",2812.62
4568,CLE,"Cleveland, OH",PHX,"Phoenix, AZ",4701.89
4569,CLE,"Cleveland, OH",PIA,"Peoria, IL",87.0
4570,CLE,"Cleveland, OH",PIB,"Hattiesburg/Laurel, MS",109.0
4571,CLE,"Cleveland, OH",PIE,"St, Petersburg, FL",257.0
4572,CLE,"Cleveland, OH",PIT,"Pittsburgh, PA",712.13
4573,CLE,"Cleveland, OH",PKB,"Parkersburg, WV",3578.58
4574,CLE,"Cleveland, OH",PTK,"Pontiac, MI",33.0
4575,CLE,"Cleveland, OH",PUB,"Pueblo, CO",178.0
4576,CLE,"Cleveland, OH",PVD,"Providence, RI",3256.52
4577,CLE,"Cleveland, OH",PWM,"Portland, ME",1173.08
4578,CLE,"Cleveland, OH",RDU,"Raleigh/Durham, NC",2207.52
4579,CLE,"Cleveland, OH",RFD,"Rockford, IL",369.0
4580,CLE,"Cleveland, OH",RIC,"Richmond, VA",3774.08
4581,CLE,"Cleveland, OH",ROC,"Rochester, NY",1435.0
4582,CLE,"Cleveland, OH",RST,"Rochester, MN",121.0
4583,CLE,"Cleveland, OH",RSW,"Fort Myers, FL",1656.87
4584,CLE,"Cleveland, OH",RWI,"Rocky Mount, NC",60.0
4585,CLE,"Cleveland, OH",SAN,"San Diego, CA",1311.0
4586,CLE,"Cleveland, OH",SAT,"San Antonio, TX",179.67
4587,CLE,"Cleveland, OH",SBN,"South Bend, IN",2055.1
4588,CLE,"Cleveland, OH",SDF,"Louisville, KY",1260.3
4589,CLE,"Cleveland, OH",SEA,"Seattle, WA",2397.39
4590,CLE,"Cleveland, OH",SFO,"San Francisco, CA",4311.0
4591,CLE,"Cleveland, OH",SGF,"Springfield, MO",104.0
4592,CLE,"Cleveland, OH",SHV,"Shreveport, LA",151.25
4593,CLE,"Cleveland, OH",SJC,"San Jose, CA",304.0
4594,CLE,"Cleveland, OH",SJU,"San Juan, PR",906.7
4595,CLE,"Cleveland, OH",SMF,"Sacramento, CA",287.0
4596,CLE,"Cleveland, OH",SPI,"Springfield, IL",145.0
4597,CLE,"Cleveland, OH",STL,"St, Louis, MO",2120.97
4598,CLE,"Cleveland, OH",SUS,"St, Louis, MO",2.83
4599,CLE,"Cleveland, OH",SWF,"Newburgh/Poughkeepsie, NY",88.0
4600,CLE,"Cleveland, OH",SYR,"Syracuse, NY",2512.84
4601,CLE,"Cleveland, OH",TEB,"Teterboro, NJ",64.0
4602,CLE,"Cleveland, OH",TOL,"Toledo, OH",24.5
4603,CLE,"Cleveland, OH",TPA,"Tampa, FL",1496.07
4604,CLE,"Cleveland, OH",TRI,"Bristol/Johnson City/Kingsport, TN",5888.0
4605,CLE,"Cleveland, OH",TUS,"Tucson, AZ",277.0
4606,CLE,"Cleveland, OH",TVC,"Traverse City, MI",52.0
4607,CLE,"Cleveland, OH",TYS,"Knoxville, TN",1218.75
4608,CLE,"Cleveland, OH",UTM,"Tunica, MS",96.0
4609,CLE,"Cleveland, OH",XNA,"Fayetteville, AR",115.0
4610,CLE,"Cleveland, OH",YIP,"Detroit, MI",76.6
4611,CLE,"Cleveland, OH",YNG,"Youngstown/Warren, OH",17.5
4612,CLL,"College Station/Bryan, TX",ABQ,"Albuquerque, NM",92.0
4613,CLL,"College Station/Bryan, TX",ACT,"Waco, TX",29.0
4614,CLL,"College Station/Bryan, TX",ADS,"Dallas, TX",28.0
4615,CLL,"College Station/Bryan, TX",BZN,"Bozeman, MT",180.0
4616,CLL,"College Station/Bryan, TX",CLE,"Cleveland, OH",127.0
4617,CLL,"College Station/Bryan, TX",COU,"Columbia, MO",85.33
4618,CLL,"College Station/Bryan, TX",DAL,"Dallas, TX",32.0
4619,CLL,"College Station/Bryan, TX",DAY,"Dayton, OH",121.0
4620,CLL,"College Station/Bryan, TX",DEN,"Denver, CO",119.0
4621,CLL,"College Station/Bryan, TX",DFW,"Dallas/Fort Worth, TX",1012.93
4622,CLL,"College Station/Bryan, TX",DSM,"Des Moines, IA",107.5
4623,CLL,"College Station/Bryan, TX",EWR,"Newark, NJ",188.0
4624,CLL,"College Station/Bryan, TX",FLL,"Fort Lauderdale, FL",144.0
4625,CLL,"College Station/Bryan, TX",FOE,"Topeka, KS",88.67
4626,CLL,"College Station/Bryan, TX",IAH,"Houston, TX",1762.11
4627,CLL,"College Station/Bryan, TX",IND,"Indianapolis, IN",226.0
4628,CLL,"College Station/Bryan, TX",ISP,"Islip, NY",168.0
4629,CLL,"College Station/Bryan, TX",LAF,"Lafayette, IN",101.0
4630,CLL,"College Station/Bryan, TX",LBB,"Lubbock, TX",81.0
4631,CLL,"College Station/Bryan, TX",LNK,"Lincoln, NE",105.0
4632,CLL,"College Station/Bryan, TX",LWS,"Lewiston, ID",205.0
4633,CLL,"College Station/Bryan, TX",MCI,"Kansas City, MO",176.0
4634,CLL,"College Station/Bryan, TX",MHK,"Manhattan/Ft, Riley, KS",127.67
4635,CLL,"College Station/Bryan, TX",MLI,"Moline, IL",110.0
4636,CLL,"College Station/Bryan, TX",MSO,"Missoula, MT",207.0
4637,CLL,"College Station/Bryan, TX",MSP,"Minneapolis, MN",134.5
4638,CLL,"College Station/Bryan, TX",OKC,"Oklahoma City, OK",89.67
4639,CLL,"College Station/Bryan, TX",OMA,"Omaha, NE",195.0
4640,CLL,"College Station/Bryan, TX",ORD,"Chicago, IL",122.0
4641,CLL,"College Station/Bryan, TX",PHX,"Phoenix, AZ",132.0
4642,CLL,"College Station/Bryan, TX",PVU,"Provo, UT",223.0
4643,CLL,"College Station/Bryan, TX",SAT,"San Antonio, TX",32.0
4644,CLL,"College Station/Bryan, TX",SWO,"Stillwater, OK",62.0
4645,CLL,"College Station/Bryan, TX",SYR,"Syracuse, NY",175.0
4646,CLL,"College Station/Bryan, TX",TLH,"Tallahassee, FL",100.0
4647,CLL,"College Station/Bryan, TX",TUS,"Tucson, AZ",93.0
4648,CLL,"College Station/Bryan, TX",TYS,"Knoxville, TN",110.0
4649,CLM,"Port Angeles, WA",BFI,"Seattle, WA",1599.19
4650,CLM,"Port Angeles, WA",BLI,"Bellingham, WA",61.0
4651,CLM,"Port Angeles, WA",FRD,"Friday Harbor, WA",35.0
4652,CLM,"Port Angeles, WA",KEH,"Kenmore, WA",59.67
4653,CLM,"Port Angeles, WA",LKE,"Seattle, WA",99.0
4654,CLM,"Port Angeles, WA",PAE,"Everett, WA",102.0
4655,CLM,"Port Angeles, WA",SEA,"Seattle, WA",637.33
4656,CLM,"Port Angeles, WA",TIW,"Tacoma, WA",58.0
4657,CLM,"Port Angeles, WA",TWD,"Port Townsend, WA",45.0
4658,CLP,"Clarks Point, AK",AKN,"King Salmon, AK",30.0
4659,CLP,"Clarks Point, AK",DLG,"Dillingham, AK",58.71
4660,CLP,"Clarks Point, AK",KEK,"Ekwok, AK",19.5
4661,CLP,"Clarks Point, AK",KMO,"Manokotak, AK",41.17
4662,CLP,"Clarks Point, AK",KNW,"New Stuyahok, AK",27.0
4663,CLP,"Clarks Point, AK",TOG,"Togiak, AK",27.2
4664,CLP,"Clarks Point, AK",WKK,"Aleknagik, AK",13.0
4665,CLT,"Charlotte, NC",ABE,"Allentown/Bethlehem/Easton, PA",1383.4
4666,CLT,"Charlotte, NC",ABQ,"Albuquerque, NM",266.0
4667,CLT,"Charlotte, NC",ACY,"Atlantic City, NJ",192.44
4668,CLT,"Charlotte, NC",ADW,"Camp Springs, MD",52.0
4669,CLT,"Charlotte, NC",AFW,"Dallas/Fort Worth, TX",260.0
4670,CLT,"Charlotte, NC",AGS,"Augusta, GA",1441.09
4671,CLT,"Charlotte, NC",ALB,"Albany, NY",2015.48
4672,CLT,"Charlotte, NC",ANC,"Anchorage, AK",414.67
4673,CLT,"Charlotte, NC",ATL,"Atlanta, GA",1497.38
4674,CLT,"Charlotte, NC",AUS,"Austin, TX",8640.65
4675,CLT,"Charlotte, NC",AVL,"Asheville, NC",1169.83
4676,CLT,"Charlotte, NC",AVP,"Scranton/Wilkes-Barre, PA",1226.74
4677,CLT,"Charlotte, NC",BDL,"Hartford, CT",2425.44
4678,CLT,"Charlotte, NC",BED,"Bedford, MA",102.0
4679,CLT,"Charlotte, NC",BFI,"Seattle, WA",318.5
4680,CLT,"Charlotte, NC",BGR,"Bangor, ME",115.0
4681,CLT,"Charlotte, NC",BHM,"Birmingham, AL",2762.04
4682,CLT,"Charlotte, NC",BNA,"Nashville, TN",1661.58
4683,CLT,"Charlotte, NC",BOS,"Boston, MA",4181.03
4684,CLT,"Charlotte, NC",BTR,"Baton Rouge, LA",6768.71
4685,CLT,"Charlotte, NC",BTV,"Burlington, VT",124.0
4686,CLT,"Charlotte, NC",BUF,"Buffalo, NY",2041.51
4687,CLT,"Charlotte, NC",BWI,"Baltimore, MD",1901.84
4688,CLT,"Charlotte, NC",CAE,"Columbia, SC",914.67
4689,CLT,"Charlotte, NC",CAK,"Akron, OH",4295.27
4690,CLT,"Charlotte, NC",CEF,"Chicopee Falls, MA",90.0
4691,CLT,"Charlotte, NC",CHA,"Chattanooga, TN",1976.46
4692,CLT,"Charlotte, NC",CHO,"Charlottesville, VA",2628.4
4693,CLT,"Charlotte, NC",CHS,"Charleston, SC",1360.97
4694,CLT,"Charlotte, NC",CLE,"Cleveland, OH",1805.37
4695,CLT,"Charlotte, NC",CLL,"College Station/Bryan, TX",171.0
4696,CLT,"Charlotte, NC",CLT,"Charlotte, NC",67.8
4697,CLT,"Charlotte, NC",CMH,"Columbus, OH",1889.57
4698,CLT,"Charlotte, NC",CMI,"Champaign/Urbana, IL",140.0
4699,CLT,"Charlotte, NC",CRW,"Charleston/Dunbar, WV",1807.05
4700,CLT,"Charlotte, NC",CSG,"Columbus, GA",50.0
4701,CLT,"Charlotte, NC",CVG,"Cincinnati, OH",2148.35
4702,CLT,"Charlotte, NC",DAB,"Daytona Beach, FL",1915.89
4703,CLT,"Charlotte, NC",DAY,"Dayton, OH",4929.08
4704,CLT,"Charlotte, NC",DCA,"Washington, DC",2030.98
4705,CLT,"Charlotte, NC",DEN,"Denver, CO",9563.09
4706,CLT,"Charlotte, NC",DFW,"Dallas/Fort Worth, TX",8466.78
4707,CLT,"Charlotte, NC",DTW,"Detroit, MI",1746.52
4708,CLT,"Charlotte, NC",EFD,"Houston, TX",270.0
4709,CLT,"Charlotte, NC",ELP,"El Paso, TX",212.0
4710,CLT,"Charlotte, NC",EWN,"New Bern/Morehead/Beaufort, NC",1834.49
4711,CLT,"Charlotte, NC",EWR,"Newark, NJ",3189.84
4712,CLT,"Charlotte, NC",EYW,"Key West, FL",5090.33
4713,CLT,"Charlotte, NC",FAY,"Fayetteville, NC",1704.76
4714,CLT,"Charlotte, NC",FLL,"Fort Lauderdale, FL",3852.54
4715,CLT,"Charlotte, NC",FLO,"Florence, SC",1526.11
